iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
188	0.984	119	-3.0014620200263336	-1.0536265832116114	1.533089849226855	4ACP_B	4.0	6.423	0.268	6.68	0.273	3.886	8.773	1
189	0.954	24	-3.00147733504863	-1.0541397470667162	1.527097175749875	3TYH_I	7.8	7.176	0.23	7.45	0.233	3.997	10.03	1
190	1.0	0	-3.00147733504863	-1.0541397470667162	1.527097175749875	3BV6_F	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
191	0.971	4	-3.0014757307019053	-1.0540136538660332	1.5217593699211764	1EX7_A	5.5	6.6	0.187	7.59	0.22	3.357	9.259	1
192	0.924	64	-3.0015331602455473	-1.056182533615278	1.5144531289056122	2OUS_B	7.5	7.327	0.384	7.36	0.384	5.547	9.077	1
193	0.945	17	-3.0015675162380067	-1.0574781061708427	1.5081384376614109	2XVB_A	7.5	6.919	0.251	7.44	0.275	4.555	9.234	1
194	1.0	0	-3.0015675162380067	-1.0574781061708427	1.5081384376614109	2FI9_A	10.5	6.8	0.311	6.8	0.311	4.693	8.907	0
195	0.933	29	-3.001605395887425	-1.0588746387816523	1.501793919766701	1G5P_B	8.0	7.873	0.321	8.23	0.339	5.601	9.735	1
196	0.963	30	-3.0016070047161323	-1.0588978040448946	1.496867844587677	1R9J_B	6.0	7.182	0.242	7.21	0.242	4.402	9.918	1
197	0.947	66	-3.0016191320146977	-1.0592093464035948	1.4908506811278657	4PJL_A	7.0	7.144	0.264	7.16	0.264	4.645	9.634	1
198	0.913	10	-3.0016989695206395	-1.0622037720240034	1.4830246745603766	1EQC_A	7.3	7.3	0.434	7.3	0.434	5.723	8.868	1
199	0.942	18	-3.001723894899456	-1.0631495723906954	1.4778078709610547	5OCB_A	7.5	7.126	0.317	6.97	0.32	5.0	9.78	1
200	0.958	15	-3.0017461263661693	-1.063988173630009	1.4728893462093937	4Q0L_D	5.0	6.206	0.248	6.88	0.274	4.011	8.268	1
201	0.964	2	-3.0017461996838595	-1.063973872040329	1.468767791994263	3U9L_A	5.6	6.933	0.262	6.9	0.262	4.392	9.504	1
202	0.953	25	-3.00176180520793	-1.0645516477301287	1.464293465486235	4MON_D	7.2	6.231	0.252	6.61	0.263	3.216	8.783	1
203	0.921	3	-3.0018189556261587	-1.0667074537238443	1.45807996164842	5XKO_B	6.0	6.45	0.428	6.37	0.429	4.893	8.118	1
204	0.975	4	-3.0018255751325387	-1.0669568833970644	1.454244361924845	6CF8_A	8.0	6.2	0.214	5.4	0.283	3.871	9.147	1
205	0.953	5	-3.0018353861349563	-1.0673318872780717	1.4503835378735046	1JR3_E	7.5	6.475	0.191	7.56	0.236	2.05	9.205	1
206	0.98	57	-3.001834941098867	-1.0673039073693062	1.4469603479225757	1AB0_A	4.5	6.652	0.244	6.96	0.25	3.8	9.267	1
207	0.924	3	-3.0019118667710756	-1.0702043016883802	1.4401783493677773	4CD6_A	4.6	5.15	0.325	4.65	0.382	3.356	7.878	1
208	0.944	1	-3.001963487159975	-1.0721454291876096	1.4346570987355343	5FV6_B	4.6	5.7	0.207	4.75	0.283	3.521	8.438	1
209	0.959	164	-3.0019702340811967	-1.0723335658072803	1.4308483386899467	5M4Z_B	7.1	6.928	0.202	7.39	0.208	3.619	9.857	1
210	0.94	229	-3.0019988995943097	-1.0734077482833075	1.4265271066109342	4RCD_A	6.6	6.347	0.289	6.68	0.299	3.916	8.506	1
211	0.984	1	-3.0019854722173105	-1.0729103528906172	1.424249668343155	3TRT_B	8.5	6.65	0.391	6.56	0.392	4.913	8.498	0
212	0.945	30	-3.002000617106566	-1.073280734178215	1.4191651446063631	3TQK_A	7.5	7.569	0.274	7.52	0.274	5.128	10.036	1
213	0.924	62	-3.0020546468538307	-1.0753136861419894	1.4139310751564238	4OP6_A	8.5	8.356	0.396	8.15	0.407	6.693	10.442	1
214	0.934	30	-3.0021030038578678	-1.077117048290819	1.4090306922456102	1OGB_B	7.0	6.397	0.302	6.85	0.33	3.703	8.453	1
215	1.0	0	-3.0021030038578678	-1.077117048290819	1.4090306922456102	6JJH_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
216	0.955	40	-3.0021077702913535	-1.077201266187801	1.4052016672480627	5HY5_B	7.2	7.08	0.225	6.84	0.228	4.121	10.18	1
217	0.915	14	-3.002182000580729	-1.0799471125096585	1.3990573677380163	5B0J_D	8.1	8.12	0.422	8.16	0.422	6.393	9.739	1
218	0.958	680	-3.0021932382894017	-1.0803102272505163	1.3959257233893052	7BU7_B	7.5	6.643	0.22	6.94	0.223	3.671	9.43	1
219	0.951	117	-3.002227964624579	-1.0816157383678622	1.3920623850011629	1FSY_B	8.7	7.308	0.185	8.45	0.251	4.155	9.723	1
220	0.969	5	-3.0022092864077563	-1.0809276741981766	1.390738510327316	5VPD_D	6.0	7.383	0.363	7.38	0.363	5.503	9.188	1
221	0.984	16	-3.0022219228851266	-1.081432931491679	1.3884526319244501	4R1N_D	10.5	7.371	0.213	6.99	0.22	4.393	10.801	1
222	0.93	1	-3.0022784349265756	-1.083552695942677	1.3836722258903005	7KL6_B	5.5	6.15	0.317	5.68	0.354	4.352	8.438	1
223	0.943	6	-3.002291965317151	-1.0839889174990043	1.3805324047106355	4GZI_A	5.6	5.471	0.292	5.06	0.309	3.433	7.918	1
224	1.0	0	-3.002291965317151	-1.0839889174990043	1.3805324047106355	7CLA_A	7.8	6.8	0.311	6.8	0.311	4.693	8.908	1
225	0.98	73	-3.002292586604393	-1.0840427400699864	1.378967482795039	4WPD_B	4.5	6.797	0.221	6.92	0.222	3.936	9.616	1
226	0.955	51	-3.0022994953203983	-1.0842200815232887	1.3755161938057066	2FFA_A	8.0	7.629	0.221	7.84	0.223	4.658	10.62	1
227	0.975	3	-3.002290132361581	-1.083908377848361	1.3745775138945988	7OY9_H	8.5	6.6	0.266	7.16	0.293	4.044	8.718	1
228	0.94	5	-3.0023174784313236	-1.084828591301273	1.3706915508897919	1BKR_A	6.6	7.067	0.295	6.77	0.304	4.886	9.507	1
229	0.96	19	-3.002308794695243	-1.0845218298244552	1.3693643895198822	3LO9_B	6.5	7.015	0.247	7.61	0.278	4.34	9.239	1
230	0.917	12	-3.002377874894694	-1.0870981763239616	1.3643716419112906	6AX1_B	5.5	5.908	0.417	5.73	0.426	4.328	7.862	1
231	0.958	2	-3.0023936569029757	-1.0876862262441775	1.3619535179762112	3MBW_B	8.0	6.967	0.162	5.77	0.244	4.627	9.371	1
232	0.968	13	-3.002398879257513	-1.0879769501002134	1.3605440928454344	4YUS_A	5.0	6.664	0.278	6.71	0.278	4.431	9.01	1
233	0.966	5	-3.002420411088571	-1.0887833844654937	1.3583014712089474	4ZYJ_D	9.4	7.417	0.193	8.63	0.195	4.287	10.099	1
234	1.0	0	-3.002420411088571	-1.0887833844654937	1.3583014712089474	1Y66_D	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
235	0.944	11	-3.0024426154758883	-1.0894714911277166	1.3551482421822538	5XKS_F	6.5	6.3	0.28	6.35	0.28	3.855	8.777	1
236	0.909	14	-3.0025355588399982	-1.0929476952558672	1.3492469947820072	6RCF_A	7.0	6.887	0.448	7.03	0.455	4.816	8.421	1
237	0.956	695	-3.0025427134029465	-1.0931774263801837	1.3473880826763138	7CZ0_H	6.5	6.645	0.223	6.98	0.227	3.73	9.36	1
238	0.952	94	-3.0025453209621773	-1.0932489482795924	1.3458045478968936	2XML_B	6.2	7.022	0.324	7.21	0.328	4.928	8.963	1
239	1.0	0	-3.0025453209621773	-1.0932489482795924	1.3458045478968936	6WTW_B	6.8	6.8	0.311	6.8	0.311	4.693	8.908	1
240	0.978	48	-3.002552226441862	-1.0935351532185955	1.3444252296974286	1DR8_B	4.8	7.033	0.25	7.37	0.26	4.276	9.586	1
241	1.0	0	-3.002552226441862	-1.0935351532185955	1.3444252296974286	3NXA_D	8.3	6.8	0.311	6.8	0.311	4.693	8.908	1
242	0.956	5	-3.002547202945769	-1.0932613791714958	1.3427378385631052	1NQU_E	7.5	7.267	0.226	6.55	0.245	4.942	9.912	1
243	0.985	48	-3.0025326765801985	-1.0928393308045563	1.3427456176358608	4HRT_H	5.8	7.88	0.333	7.91	0.333	5.877	9.829	0
244	0.935	114	-3.0025736536413814	-1.0941516022669442	1.3387288736101959	4PO0_A	7.5	6.927	0.322	7.24	0.335	4.38	8.894	1
245	0.941	40	-3.0025975740575745	-1.0950355588412406	1.336404496796562	2Q67_B	8.0	7.407	0.345	7.41	0.345	5.449	9.517	1
246	0.986	2	-3.0025975315888025	-1.0950339876032182	1.3353009541350953	6M4B_B	8.0	5.267	0.261	4.55	0.371	3.387	8.128	1
247	0.993	98	-3.0025934756185997	-1.0949112895869835	1.3345504308569596	5TA2_A	4.2	7.354	0.292	7.57	0.297	4.789	9.64	0
248	0.955	21	-3.002624898174256	-1.0960695486736092	1.3319004040984146	1X8B_A	7.5	6.423	0.218	5.56	0.306	4.49	8.587	1
249	0.922	46	-3.0026853599227623	-1.0982589312697333	1.3269880498815085	5EAU_A	6.9	6.972	0.389	6.95	0.389	4.95	8.987	1
250	0.955	12	-3.0026984882473404	-1.0985950884594748	1.3241878405610157	2C0R_B	8.5	7.377	0.21	8.05	0.236	4.151	10.102	1
251	0.95	255	-3.0027152131961667	-1.0991612419549954	1.3222125921664685	1YSZ_A	7.6	6.847	0.265	7.06	0.267	4.265	9.241	1
252	0.944	8	-3.0027341466791406	-1.0997662293384083	1.3200927246314507	1A25_B	6.5	6.617	0.281	6.64	0.281	4.339	8.91	1
253	0.921	349	-3.0027960371831406	-1.1020253630287873	1.3161780696081384	1C66_A	7.0	6.774	0.398	6.86	0.4	4.815	8.509	1
254	0.956	10	-3.002804173902215	-1.1022483685776103	1.314584328890843	6EXR_F	8.0	6.945	0.259	7.14	0.261	4.251	9.418	1
255	0.969	566	-3.002804936406809	-1.1022758871932676	1.313882435187513	2HIW_B	5.5	6.991	0.24	7.08	0.24	4.13	9.7	1
256	0.937	229	-3.002836530454611	-1.1034471253953164	1.311659543446152	4RCE_A	6.6	6.347	0.298	6.71	0.314	3.985	8.417	1
257	0.938	11	-3.0028658708120908	-1.1044938713496046	1.3092866417373243	2WU1_B	7.5	6.825	0.355	7.0	0.361	4.6	8.825	1
258	0.952	23	-3.0028861992938514	-1.1051314705675537	1.3071811375224693	3E5B_D	8.5	7.388	0.252	7.89	0.268	4.575	9.728	1
259	0.96	188	-3.002882639755289	-1.1049617409953492	1.3060014694500537	1UAJ_A	6.5	6.898	0.224	7.39	0.238	3.719	9.694	1
260	0.975	48	-3.002875671813148	-1.1047062308114548	1.3059166903384634	5AR4_B	8.5	6.67	0.266	6.93	0.272	4.07	9.158	1
261	0.961	64	-3.00288164213004	-1.104933851369085	1.3051465883296016	6CAD_B	6.5	7.618	0.284	8.13	0.309	5.421	9.541	1
262	0.931	109	-3.002926185500341	-1.1065840627131605	1.302467446308234	6VIV_A	7.8	7.56	0.336	7.8	0.345	5.394	9.501	1
263	1.0	0	-3.002926185500341	-1.1065840627131605	1.302467446308234	7BDX_F	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
264	0.952	8	-3.0029295601706085	-1.1065941807853874	1.3003381832035004	3M07_A	8.3	7.422	0.292	7.42	0.292	5.173	9.663	1
265	0.932	191	-3.002993911523044	-1.1089857314319995	1.2967851686316918	1US0_A	5.0	5.943	0.229	5.11	0.344	3.921	9.04	1
266	0.995	5	-3.0029849877472494	-1.108656332748941	1.2969164326135667	7OA2_A	9.0	6.717	0.252	6.11	0.33	4.156	10.879	1
267	0.957	3	-3.002981326307435	-1.1084588303420042	1.2964926513283772	3JWJ_B	5.5	6.575	0.335	6.54	0.335	4.487	8.664	1
268	0.958	1	-3.002981200192385	-1.1084797819829408	1.2966546916620754	2QHP_A	6.3	5.65	0.205	6.04	0.208	2.681	8.458	1
269	0.956	230	-3.0029903552007635	-1.1088125213642	1.2958537416584965	3W15_C	7.7	6.738	0.257	6.89	0.258	4.229	9.22	1
270	0.953	122	-3.00299851298831	-1.1090500604860625	1.294586463192255	1AXB_A	7.8	7.0	0.259	6.8	0.261	4.348	9.464	1
271	1.0	0	-3.00299851298831	-1.1090500604860625	1.294586463192255	4HQM_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
272	0.94	5	-3.003036867201126	-1.1104115682303914	1.292246264822033	6WI7_A	7.5	6.717	0.232	7.53	0.298	4.066	8.794	1
273	0.964	16	-3.0030667548125622	-1.111541838368394	1.2906923358129392	1UWU_B	4.6	6.309	0.182	6.87	0.206	3.417	9.202	1
274	1.0	0	-3.0030667548125622	-1.111541838368394	1.2906923358129392	2GWN_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
275	0.895	11	-3.0031896038104873	-1.116094289943329	1.2844128287515122	3NSX_B	5.5	5.608	0.521	5.51	0.525	4.326	7.038	1
276	0.936	7	-3.0032498743888643	-1.1183197673645664	1.281340645044985	5NE6_B	7.2	6.35	0.23	7.14	0.322	4.106	8.258	1
277	0.927	17	-3.0033031011032367	-1.120216119001739	1.2776879306769495	1E7M_A	7.5	7.531	0.366	7.55	0.366	5.239	9.766	1
278	0.957	530	-3.0033140524947015	-1.1205857518630222	1.2770521636118601	5T33_L	7.5	6.628	0.213	7.13	0.221	3.772	9.297	1
279	0.941	7	-3.0033416916857183	-1.121501416483355	1.275303860205272	1ZVV_W	7.0	6.25	0.299	6.6	0.317	3.697	8.412	1
280	0.949	7	-3.0033676667047495	-1.1223360941115963	1.2735702364621126	4HUS_C	7.5	7.075	0.219	7.73	0.26	3.974	9.497	1
281	0.912	4	-3.003439233278912	-1.1249625856120238	1.2701029007846105	1OX7_B	6.5	6.76	0.442	6.65	0.446	5.283	8.328	1
282	0.956	256	-3.0034422515511965	-1.125074797009274	1.2701789520278979	1U9R_A	6.4	7.46	0.306	7.68	0.311	5.413	9.459	1
283	0.909	3	-3.003548410419677	-1.1289953598385667	1.2650967973702276	1DBG_A	8.7	8.225	0.382	8.66	0.454	5.713	9.761	1
284	0.915	589	-3.003619946914306	-1.1316250328327342	1.261802737449063	6GDC_A	7.8	7.946	0.437	8.02	0.439	6.058	9.56	1
285	0.962	28	-3.0036189257724013	-1.131662861317253	1.2623670376156182	3OOJ_H	7.0	7.778	0.238	8.26	0.247	5.006	10.196	1
286	0.958	30	-3.003624433447232	-1.131759872321572	1.2613873848566717	3VYL_H	7.5	6.826	0.196	7.52	0.211	3.585	9.66	1
287	0.968	11	-3.0036221521458795	-1.131712818378418	1.262175313661076	5UGJ_D	8.5	7.008	0.321	6.93	0.322	4.981	9.036	1
288	0.94	3	-3.0036715423572664	-1.1335330580608836	1.2600804489224735	6J91_B	5.5	6.775	0.183	5.82	0.327	4.683	9.436	1
289	0.921	691	-3.003741636691105	-1.1360715197893678	1.2565529735123777	5II3_A	4.4	4.905	0.367	4.56	0.404	3.016	7.794	1
290	0.945	11	-3.00375415561095	-1.136535606579665	1.2564244299418466	3C03_C	7.5	6.775	0.287	6.71	0.287	4.829	8.686	1
291	0.9	56	-3.003855749969622	-1.1402583831531266	1.2517774689407368	4BCP_D	7.0	7.102	0.503	7.1	0.503	5.715	8.472	1
292	0.972	826	-3.0038563933168794	-1.140282563314483	1.2523353645555408	4O5L_L	5.0	6.663	0.216	7.11	0.223	3.723	9.372	1
293	0.943	4	-3.003871107098103	-1.1408193815509307	1.2515734759681336	5MQM_A	7.56	7.2	0.314	7.01	0.318	4.95	9.834	1
294	0.955	5	-3.0038802446312305	-1.1411527330690348	1.2516987669419457	3C0L_A	5.6	6.367	0.268	6.32	0.268	3.999	8.388	1
295	0.994	3	-3.0038801104770605	-1.1411481832859416	1.2522952122892204	1U5X_A	5.0	7.95	0.397	8.26	0.425	5.713	9.542	0
296	0.955	3	-3.0038661233970916	-1.140634520490688	1.2535754496184566	2GH0_D	8.0	6.95	0.446	6.98	0.446	5.393	8.448	1
297	0.987	142	-3.0038606277158637	-1.1404627193847459	1.2545169396754323	4E76_A	8.0	5.656	0.315	5.33	0.327	3.76	7.849	0
298	0.941	3	-3.003884905607042	-1.1413297910200488	1.2535711353805556	7NSZ_AAA	7.0	7.075	0.291	6.99	0.292	4.667	9.177	1
299	0.938	2	-3.0039125387071213	-1.1423103577929388	1.2526427202392802	6NOW_B	7.0	7.433	0.306	7.18	0.311	5.393	9.297	1
300	1.0	0	-3.0039125387071213	-1.1423103577929388	1.2526427202392802	4NM0_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
301	0.947	45	-3.003939413266894	-1.1432332242344265	1.2513702350772413	1T1R_B	5.6	6.576	0.222	5.8	0.268	4.132	9.723	1
302	0.921	2	-3.003980124247409	-1.144570122895982	1.249254763517283	1GCW_D	7.0	6.767	0.421	6.65	0.425	5.153	8.488	1
303	1.0	0	-3.003980124247409	-1.144570122895982	1.249254763517283	1SU1_D	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
304	0.913	8	-3.0040514242476832	-1.1469054328950652	1.2453656954872085	3GSD_L	7.5	7.367	0.434	7.41	0.435	5.783	8.878	1
305	0.984	1	-3.0040474456208788	-1.1467602395778227	1.246283180101148	2Z9H_F	5.3	7.15	0.406	7.42	0.428	5.153	8.738	1
306	1.0	0	-3.0040474456208788	-1.1467602395778227	1.246283180101148	6G6S_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
307	0.913	1	-3.004117061512732	-1.1492633660085043	1.2433427286497947	4MSP_B	7.2	7.0	0.427	7.14	0.433	5.143	8.608	1
308	0.924	206	-3.0041669463640672	-1.1508385270038608	1.2405506270753919	5U3Y_B	7.5	7.663	0.38	7.63	0.38	5.903	9.435	1
309	0.957	44	-3.00415292635503	-1.1502663853165693	1.2411571298589184	2PWF_D	7.0	7.096	0.217	7.99	0.254	4.352	9.415	1
310	0.915	9	-3.0042199732997017	-1.1527248258279055	1.2385751510137073	3S3D_C	7.0	6.56	0.451	6.69	0.457	4.968	7.988	1
311	0.964	256	-3.004230139736814	-1.1530956933216414	1.2389154849479185	5ISR_A	6.0	7.461	0.309	7.7	0.316	5.443	9.431	1
312	1.0	0	-3.004230139736814	-1.1530956933216414	1.2389154849479185	7EOI_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
313	0.941	46	-3.0042734002817655	-1.1546346216863022	1.2373091614703047	4X10_E	7.5	6.594	0.224	7.38	0.295	3.667	8.877	1
314	0.91	231	-3.00435269232457	-1.1574637919339634	1.2339121721765867	1Y4B_D	7.0	6.955	0.451	6.91	0.452	5.376	8.587	1
315	0.911	25	-3.0044266697887454	-1.1601302497484811	1.2310039749875996	7BJ8_A	7.75	7.338	0.469	7.45	0.474	5.873	8.678	1
316	1.0	0	-3.0044266697887454	-1.1601302497484811	1.2310039749875996	3GNJ_D	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
317	0.911	6	-3.0045015446987335	-1.1628915399818796	1.2283652216533139	7NNX_A	7.0	6.771	0.432	6.96	0.444	4.856	8.298	1
318	0.883	44	-3.004644889011732	-1.1681235110487609	1.2221478266458095	3BVU_A	7.0	7.049	0.585	7.05	0.584	5.913	8.178	1
319	0.96	21	-3.0046523702670864	-1.1683916522959974	1.2229464811748185	3H9V_A	8.4	7.107	0.275	7.24	0.275	4.597	9.426	1
320	1.0	0	-3.0046523702670864	-1.1683916522959974	1.2229464811748185	6JQY_D	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
321	0.956	235	-3.0046568355725887	-1.168508419574261	1.2231065041038145	4F1M_A	8.5	7.39	0.285	7.43	0.286	5.093	9.628	1
322	0.956	6	-3.00466303614925	-1.1686420334570113	1.2232238016930435	3QQI_B	8.1	6.971	0.288	7.09	0.289	4.634	9.184	1
323	1.0	0	-3.00466303614925	-1.1686420334570113	1.2232238016930435	4X2Z_A	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
324	0.969	6	-3.0046526109653877	-1.168289326280428	1.225225132835066	6M8T_A	8.5	6.971	0.315	7.26	0.325	4.741	8.999	1
325	0.887	16	-3.004791191907185	-1.173242742598637	1.2190539038778518	5DWK_F	5.6	5.671	0.56	5.61	0.562	4.478	6.938	1
326	1.0	0	-3.004791191907185	-1.173242742598637	1.2190539038778518	3FS0_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
327	0.894	7	-3.0049097156699416	-1.1774461741142956	1.2139041378162447	1U3Y_A	6.5	6.6	0.527	6.53	0.529	5.313	7.988	1
328	0.911	589	-3.0049885629233413	-1.1803016171228096	1.2111885341338349	4YYT_A	7.8	7.946	0.459	8.01	0.461	6.097	9.5	1
329	0.972	84	-3.004989231686119	-1.1802736045195104	1.2122700208226371	3FBW_A	9.0	7.25	0.243	7.3	0.243	4.844	9.78	1
330	1.0	0	-3.004989231686119	-1.1802736045195104	1.2122700208226371	2PBE_A	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
331	0.959	19	-3.004995686430375	-1.1805104815624754	1.213140220432695	2Y5S_B	8.0	7.093	0.233	6.83	0.235	4.439	9.84	1
332	1.0	0	-3.004995686430375	-1.1805104815624754	1.213140220432695	3L39_A	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
333	0.942	38	-3.0050167329185555	-1.1811924686899986	1.2124337771847866	1UD5_A	6.8	7.203	0.292	7.02	0.295	4.894	9.41	1
334	0.992	3	-3.0049921105306234	-1.1802984937705423	1.2150625427565636	4ZSB_A	9.0	6.825	0.277	7.45	0.378	4.779	8.528	0
335	0.883	138	-3.0051332435838645	-1.1854053774744302	1.2091556942134445	5SBD_F	6.5	6.643	0.598	6.64	0.598	5.533	7.748	1
336	1.0	0	-3.0051332435838645	-1.1854053774744302	1.2091556942134445	2ZO4_A	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
337	0.966	49	-3.005136261011008	-1.1855157340590974	1.2104433451718688	7RRC_B	8.0	7.898	0.168	6.38	0.231	5.444	10.513	1
338	0.95	10	-3.0051434637820686	-1.1856461770712987	1.2104539705170712	4E77_A	7.0	7.182	0.257	7.45	0.26	4.483	9.502	1
339	0.961	15	-3.005103130353984	-1.1840931704325794	1.2130554768985065	6T2T_A	7.5	6.638	0.45	6.42	0.47	5.145	8.574	1
340	0.961	4	-3.0050990566894265	-1.1839539699066315	1.2138280913619741	5XGU_B	6.0	7.12	0.248	7.16	0.248	4.455	9.722	1
341	0.957	347	-3.0051058533074757	-1.1841926693631037	1.2148005368775616	2AYO_B	8.0	6.754	0.275	7.04	0.281	4.18	8.99	1
342	0.962	38	-3.0051162024802314	-1.1845692949835056	1.2156039386484874	6ODC_C	5.3	6.683	0.331	6.87	0.334	4.903	8.456	1
343	0.915	158	-3.0052275485761446	-1.188601704448205	1.2112467388960568	5I00_A	5.5	6.438	0.152	5.5	0.423	4.551	9.16	1
344	0.954	7	-3.005238195344942	-1.1889319271659655	1.211837581878329	3JTJ_A	7.5	7.0	0.217	7.58	0.231	4.169	9.585	1
345	0.916	82	-3.0053168489421167	-1.1916933047929612	1.2087336761748508	5KJ6_B	6.7	7.106	0.407	6.86	0.426	5.48	8.961	1
346	0.943	23	-3.005344880844933	-1.1925579649977913	1.2079185360089364	1OC6_A	7.0	6.467	0.273	6.85	0.286	4.151	8.893	1
347	0.952	43	-3.0053497316914375	-1.1927018537292438	1.208805902323965	1FDY_D	6.9	6.83	0.24	6.64	0.243	3.895	9.264	1
348	0.936	91	-3.0053784566055697	-1.193593105176809	1.2072954966170404	2WP5_D	7.5	7.352	0.311	7.6	0.32	4.821	9.533	1
349	0.94	2	-3.0053956416001233	-1.1942923409417774	1.2082219121479434	5FR7_B	6.9	6.433	0.24	7.19	0.317	4.183	8.388	1
350	0.91	4	-3.0054721847713037	-1.1970523217614306	1.2057475083039004	4LA5_A	6.5	6.86	0.46	6.72	0.468	5.393	8.551	1
351	0.923	5	-3.005553445516344	-1.1999824912032349	1.202678703208876	6NVT_D	4.5	5.25	0.259	4.55	0.385	3.409	7.878	1
352	0.95	85	-3.005556453545041	-1.200039135455189	1.203707950426268	4OT8_D	6.5	7.285	0.346	7.41	0.348	5.13	9.218	1
353	0.938	8	-3.005562466845481	-1.2002504369233822	1.2049356679873406	7AK1_A	7.5	6.911	0.359	6.76	0.362	5.153	8.632	1
354	0.954	33	-3.0055748313423876	-1.2006708507760795	1.205755703566433	5K7J_B	7.0	6.098	0.246	5.44	0.25	3.955	8.35	1
355	1.0	0	-3.0055748313423876	-1.2006708507760795	1.205755703566433	6XGP_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
356	0.954	53	-3.0055937079559274	-1.2013489894147946	1.206291101478902	7JIW_A	6.0	6.753	0.235	7.67	0.26	4.378	8.846	1
357	0.952	1713	-3.005604994283013	-1.2016955095344155	1.2068408214940352	4OQT_L	7.0	6.766	0.233	7.08	0.238	3.904	9.39	1
358	0.929	51	-3.005642000802362	-1.2028144015078897	1.2042671838281864	1WBF_B	7.0	6.783	0.339	7.08	0.356	4.497	8.703	1
359	0.92	35	-3.005693652995147	-1.2046419691617918	1.202966542302487	2W9G_A	6.4	6.128	0.417	6.15	0.417	4.476	7.804	1
360	0.956	41	-3.005689654652079	-1.204502888559108	1.2047633425436308	1JQY_Z	6.5	7.31	0.351	7.52	0.359	4.946	9.188	1
361	0.944	28	-3.00573371592209	-1.2060883163698113	1.2040430106940194	1NW3_A	4.6	5.803	0.219	4.91	0.298	3.9	7.87	1
362	0.917	91	-3.0057908832066835	-1.2081416133654315	1.2026612494875564	4GNY_A	7.4	7.416	0.414	7.67	0.433	5.071	9.003	1
363	0.925	36	-3.0058458604115827	-1.2100168394425161	1.2009426756200652	4HHJ_A	8.0	7.505	0.341	7.91	0.373	5.409	9.212	1
364	0.943	25	-3.0058684709210866	-1.2107161754478484	1.199853259239788	6L8Z_A	8.0	7.308	0.278	7.72	0.293	4.831	9.546	1
365	0.99	89	-3.0058598393645277	-1.2104993345343147	1.2025879888792304	4QN3_B	4.5	7.007	0.304	6.98	0.304	4.801	9.226	0
366	0.993	70	-3.00583597580731	-1.2097225930880986	1.2056206532411096	3BWM_A	10.5	7.782	0.188	8.89	0.281	5.04	9.937	0
367	0.94	33	-3.005870883730041	-1.2109467001947947	1.2047435536769133	3IUJ_A	7.5	7.843	0.295	7.65	0.301	5.128	10.365	1
368	0.954	9	-3.0058640002303387	-1.2107394710775208	1.2067709077941469	4IUG_A	5.0	5.68	0.318	5.99	0.332	3.397	7.658	1
369	0.951	61	-3.0058748023402035	-1.211123827733008	1.2076742644510887	3ELW_A	6.9	6.423	0.273	6.18	0.277	4.16	9.005	1
370	0.941	4	-3.005889676120531	-1.2115669418922983	1.2076294961716831	5AC3_A	7.0	6.66	0.26	7.3	0.306	4.026	8.785	1
371	0.987	1	-3.0058896712772993	-1.2115667695954337	1.209099524055775	1YNB_C	8.5	6.0	0.271	5.3	0.384	4.268	8.438	0
372	0.968	1	-3.0058782970152933	-1.2111800485058937	1.2111750463477444	5BTX_B	6.5	7.6	0.277	8.27	0.36	5.153	9.383	1
373	0.9	4	-3.005994256478096	-1.2153577666464779	1.2067373737991103	2REJ_B	5.0	5.28	0.442	4.93	0.504	3.868	7.658	1
374	0.961	77	-3.0060075510117135	-1.2158309079022351	1.2075403590981426	2AJF_F	8.2	6.814	0.229	6.63	0.231	4.082	9.308	1
375	0.909	15	-3.0061066273685206	-1.2193337870746255	1.2035610736018711	2VII_A	8.0	7.581	0.393	7.96	0.453	5.17	9.191	1
376	0.936	3	-3.0060864194987618	-1.218613511716551	1.2061470058479935	6SAK_D	6.8	6.95	0.345	7.4	0.394	5.173	8.508	1
377	0.953	169	-3.0060990826873564	-1.2190619542586447	1.206994820247221	3U4N_B	6.5	7.03	0.261	7.37	0.266	3.389	9.92	1
