iteration	loss	n_i	w_0	w_1	ID	y	yhat
3672	-0.009731055931999707	2	-1.3136588374957354	2.9388880094068046	4LE7_B	0.0	0.00968386241220674
3673	-0.02596575112519953	103	-1.3134368480302647	2.93894132394631	5TA4_A	0.0	0.025631539939305968
3674	-0.1501583117064473	21	-1.313587663396641	2.938880897818794	3KQG_F	0.0	0.13942827293822374
3675	-0.0011627392087781203	24	-1.313587663396641	2.938880897818794	7AUI_A	0.0	0.001162063489464809
3676	-0.000538137126047132	53	-1.313587663396641	2.938880897818794	5LV2_H	0.0	0.0005379923562337078
3677	-0.0758940599079448	80	-1.313482708909345	2.938890516484172	1Z06_A	0.0	0.07308560124522331
3678	-0.10534088446324316	237	-1.3133792571409075	2.9389526500747882	3V2V_A	0.0	0.09998233175145135
3679	-0.014632325860560347	1	-1.3133792571409075	2.9389526500747882	3FK3_C	0.0	0.014525793618310112
3680	-0.00011858493800408418	244	-1.3133792571409075	2.9389526500747882	4TL4_B	0.0	0.00011857790708824582
3681	-0.0449292238971194	20	-1.312965880054216	2.9391386322191826	5DDQ_D	0.0	0.04393485399629734
3682	-0.00485369133150788	5	-1.312965880054216	2.9391386322191826	3WW4_B	0.0	0.00484193120610337
3683	-0.007289400049020426	3	-1.312965880054216	2.9391386322191826	1NRI_A	0.0	0.007262896809155056
3684	-0.004158862841899563	6	-1.312965880054216	2.9391386322191826	1OQW_B	0.0	0.004150226748088603
3685	-0.005827263013035162	4	-1.312965880054216	2.9391386322191826	2DJH_A	0.0	0.005810317447324045
3686	-0.0007854864471445902	36	-1.312965880054216	2.9391386322191826	6EBS_B	0.0	0.0007851780334221682
3687	-0.004158862841899563	6	-1.312965880054216	2.9391386322191826	5GOR_F	0.0	0.004150226748088603
3688	-0.004158862841899563	6	-1.312965880054216	2.9391386322191826	2ZBR_A	0.0	0.004150226748088603
3689	-0.0017103787604579104	16	-1.312965880054216	2.9391386322191826	4MU7_B	0.0	0.001708916896271778
3690	-0.0004540341084601987	63	-1.312965880054216	2.9391386322191826	3T2O_D	0.0	0.000453931050572191
3691	-0.04317495590280519	262	-1.3129830828604092	2.939134800346479	5JQE_A	0.0	0.04225618752525399
3692	-0.00024212587040809523	119	-1.3129830828604092	2.939134800346479	4EMX_B	0.0	0.00024209656030516852
3693	-3.679028680319935	35	-1.3029359468301942	2.94078458002139	2UYD_X	1.0	0.025247486309385947
3694	-0.005884816034501516	728	-1.3029550311196199	2.9407806310590257	6QNB_A	0.0	0.005867534420944999
3695	-0.002909386888245293	9	-1.3029550311196199	2.9407806310590257	5MRT_B	0.0	0.0029051587236620224
3696	-0.025507800212860757	691	-1.302989056237213	2.940778930663065	1SJV_A	0.0	0.025185224826660666
3697	-0.03569865730271272	119	-1.3025487750680682	2.940868444286529	5U3E_A	0.0	0.03506897540627827
3698	-0.017899554760841905	58	-1.3025569253953113	2.9408769076038177	2BMX_C	0.0	0.01774030928711421
3699	-0.014632325860560347	1	-1.3025569253953113	2.9408769076038177	4B9F_B	0.0	0.014525793618310112
3700	-0.0018173746275922317	15	-1.3025569253953113	2.9408769076038177	3ULE_G	0.0	0.001815724202288764
3701	-0.010658999057881273	78	-1.302418388411097	2.940872099881651	1BG2_A	0.0	0.01060239322644285
3702	-0.03511981796280533	233	-1.302429151080994	2.9408704632124802	3VV6_A	0.0	0.034510273685278245
3703	-0.003638058120080859	7	-1.302429151080994	2.9408704632124802	1NQF_A	0.0	0.003631448404577528
3704	-0.029481940049237265	0	-1.302429151080994	2.9408704632124802	2VPV_B	0.0	0.029051587236620224
3705	-0.01818902818351382	457	-1.3024642653278662	2.9408595953370718	1SGU_B	0.0	0.01802460621155046
3706	-1.5900195264900878	14	-1.3246545288075577	2.939493695322131	3QF4_B	1.0	0.20392162982165377
3707	-0.1625190269103044	12	-1.3240416379891047	2.9397636548700823	7AX0_A	0.0	0.150000082800646
3708	-0.03983415867591859	460	-1.323893552076021	2.9397777973571446	4UU9_L	0.0	0.039051209041732336
3709	-0.003638058120080859	7	-1.323893552076021	2.9397777973571446	3UEZ_H	0.0	0.003631448404577528
3710	-0.03963667274845206	95	-1.323672580572787	2.939856505401441	4QEV_A	0.0	0.038861416438434784
3711	-0.0012639108875106906	22	-1.323672580572787	2.939856505401441	3R0F_B	0.0	0.0012631124885487054
3712	-0.0004273205124744958	67	-1.323672580572787	2.939856505401441	6K9U_A	0.0	0.0004272292240679445
3713	-0.01213415638300541	85	-1.323650435600642	2.9398790593533155	4ZQR_D	0.0	0.012060834373989329
3714	-0.003638058120080859	7	-1.323650435600642	2.9398790593533155	3S7I_B	0.0	0.003631448404577528
3715	-0.026037902457973737	618	-1.3236343746194736	2.9398830971576824	4IDL_A	0.0	0.025701839386182652
3716	-0.009731055931999707	2	-1.3236343746194736	2.9398830971576824	7QRE_D	0.0	0.00968386241220674
3717	-0.004158862841899563	6	-1.3236343746194736	2.9398830971576824	7EDD_A	0.0	0.004150226748088603
3718	-0.0018173746275922317	15	-1.3236343746194736	2.9398830971576824	3TOR_D	0.0	0.001815724202288764
3719	-0.0011179934617268992	25	-1.3236343746194736	2.9398830971576824	6G2L_A	0.0	0.0011173687398700087
3720	-0.0013843667095926608	20	-1.3236343746194736	2.9398830971576824	3PHC_F	0.0	0.0013834089160295344
3721	-0.007289400049020426	3	-1.3236343746194736	2.9398830971576824	5A65_B	0.0	0.007262896809155056
3722	-0.029481940049237265	0	-1.3236343746194736	2.9398830971576824	1DQF_B	0.0	0.029051587236620224
3723	-0.0024062824170089435	366	-1.3236087427002277	2.939888972598344	2NXB_B	0.0	0.0024033896402182245
3724	-0.0022372382319194267	12	-1.3236087427002277	2.939888972598344	4W8R_A	0.0	0.0022347374797400173
3725	-0.005827263013035162	4	-1.3236087427002277	2.939888972598344	2ZYK_D	0.0	0.005810317447324045
3726	-0.0014536353779875724	19	-1.3236087427002277	2.939888972598344	2X6A_A	0.0	0.0014525793618310112
3727	-0.02827102761338868	98	-1.3234094544186255	2.9399040385168784	3AHZ_A	0.0	0.027875141586456476
3728	-0.1734185182957563	91	-1.3238319070677296	2.9398328970184973	3FWF_B	0.0	0.15921434298090614
3729	-0.051120255023801346	53	-1.3233653966994747	2.939878118096679	3SR0_B	0.0	0.04983559838087274
3730	-0.03928759295821209	26	-1.3233949047943108	2.939867177502088	7KEZ_V	0.0	0.03852584381589089
3731	-0.005827263013035162	4	-1.3233949047943108	2.939867177502088	4X27_A	0.0	0.005810317447324045
3732	-0.0004612426613868999	62	-1.3233949047943108	2.939867177502088	2GFW_A	0.0	0.0004611363053431781
3733	-0.018186489725405805	390	-1.3233979216948137	2.93986626597253	1CU2_A	0.0	0.018022113504986417
3734	-0.004914314575719799	746	-1.3233609272004627	2.9398729442486133	1GF0_A	0.0	0.004902259088082809
3735	-0.007289400049020426	3	-1.3233609272004627	2.9398729442486133	5X7P_B	0.0	0.007262896809155056
3736	-0.005827263013035162	4	-1.3233609272004627	2.9398729442486133	6Q0R_E	0.0	0.005810317447324045
3737	-0.00485369133150788	5	-1.3233609272004627	2.9398729442486133	2JGP_A	0.0	0.00484193120610337
3738	-0.0014536353779875724	19	-1.3233609272004627	2.9398729442486133	5GP0_I	0.0	0.0014525793618310112
3739	-0.029481940049237265	0	-1.3233609272004627	2.9398729442486133	4DBG_B	0.0	0.029051587236620224
3740	-0.029481940049237265	0	-1.3233609272004627	2.9398729442486133	2FQP_D	0.0	0.029051587236620224
3741	-0.029481940049237265	0	-1.3233609272004627	2.9398729442486133	5KTV_B	0.0	0.029051587236620224
3742	-0.00018273107944277684	158	-1.3233609272004627	2.9398729442486133	4PPL_D	0.0	0.00018271438513597625
3743	-0.009731055931999707	2	-1.3233609272004627	2.9398729442486133	7F17_C	0.0	0.00968386241220674
3744	-3.696840092141261	158	-1.3209686105896414	2.9407019367963354	2P8O_C	1.0	0.024801774098467625
3745	-0.007289400049020426	3	-1.3209686105896414	2.9407019367963354	2ZZG_B	0.0	0.007262896809155056
3746	-0.007289400049020426	3	-1.3209686105896414	2.9407019367963354	5HAE_A	0.0	0.007262896809155056
3747	-0.0032331752199965336	8	-1.3209686105896414	2.9407019367963354	2V3P_A	0.0	0.003227954137402247
3748	-0.00485369133150788	5	-1.3209686105896414	2.9407019367963354	7VV9_C	0.0	0.00484193120610337
3749	-0.04217509688785434	42	-1.3205023636353952	2.9408467583192563	2GVD_C	0.0	0.04129809984385309
3750	-0.009731055931999707	2	-1.3205023636353952	2.9408467583192563	2JK1_A	0.0	0.00968386241220674
3751	-0.0004686838027840443	61	-1.3205023636353952	2.9408467583192563	6GLP_B	0.0	0.00046857398768742297
3752	-0.048742840605629535	18	-1.3199523480393474	2.941054471479477	2XLT_D	0.0	0.04757397649182863
3753	-0.0032331752199965336	8	-1.3199523480393474	2.941054471479477	1ZCW_A	0.0	0.003227954137402247
3754	-0.0010765639995914647	26	-1.3199523480393474	2.941054471479477	6Y2I_BBB	0.0	0.0010759847124674157
3755	-0.007289400049020426	3	-1.3199523480393474	2.941054471479477	3DYE_A	0.0	0.007262896809155056
3756	-0.00016602285095444305	174	-1.3199523480393474	2.941054471479477	3R7Q_A	0.0	0.00016600906992354414
3757	-0.009731055931999707	2	-1.3199523480393474	2.941054471479477	7KV2_AAA	0.0	0.00968386241220674
3758	-0.0006317557599271905	45	-1.3199523480393474	2.941054471479477	2FW9_B	0.0	0.0006315562442743527
3759	-0.00019764937649824783	146	-1.3199523480393474	2.941054471479477	6WE2_B	0.0	0.00019762984514707635
3760	-0.029011844189312054	35	-1.3199532556883937	2.941053934798208	6GEQ_A	0.0	0.02859504110576394
3761	-0.00485369133150788	5	-1.3199532556883937	2.941053934798208	3N1G_D	0.0	0.00484193120610337
3762	-0.0013213993562816342	21	-1.3199532556883937	2.941053934798208	6EDG_A	0.0	0.0013205266925736465
3763	-0.3149698474942507	23	-1.3185949320380275	2.9404766299297114	6HY3_A	0.0	0.2701891204359604
3764	-0.2719108166558203	60	-1.3242234709474212	2.9392473273977884	6QR9_B	1.0	0.7619222088304775
3765	-0.0008548237058355551	33	-1.3242234709474212	2.9392473273977884	3H3O_X	0.0	0.000854458448135889
3766	-0.029481940049237265	0	-1.3242234709474212	2.9392473273977884	3CAN_A	0.0	0.029051587236620224
3767	-0.0032331752199965336	8	-1.3242234709474212	2.9392473273977884	6J1U_C	0.0	0.003227954137402247
3768	-0.008934173878067306	104	-1.3241502043732813	2.939280580652388	3BAO_B	0.0	0.008894382735128055
3769	-0.03382352558369611	247	-1.3242070576318248	2.939263729258465	1Y4R_D	0.0	0.03325790516843677
3770	-0.0006457993109736153	44	-1.3242070576318248	2.939263729258465	5DEI_D	0.0	0.0006455908274804494
3771	-0.029481940049237265	0	-1.3242070576318248	2.939263729258465	4JGB_B	0.0	0.029051587236620224
3772	-0.5206174403859206	4	-1.3242133655864878	2.9392600558063986	5U08_D	0.0	0.40584641972438623
3773	-0.0005698012713395204	50	-1.3242133655864878	2.9392600558063986	7NHV_B	0.0	0.0005696389654239259
3774	-0.029481940049237265	0	-1.3242133655864878	2.9392600558063986	3UOR_B	0.0	0.029051587236620224
3775	-0.0024239008787018926	11	-1.3242133655864878	2.9392600558063986	6MM7_E	0.0	0.002420965603051685
3776	-0.014632325860560347	1	-1.3242133655864878	2.9392600558063986	1Q8R_B	0.0	0.014525793618310112
3777	-0.009731055931999707	2	-1.3242133655864878	2.9392600558063986	4MH1_B	0.0	0.00968386241220674
3778	-0.0017103787604579104	16	-1.3242133655864878	2.9392600558063986	4TQU_T	0.0	0.001708916896271778
3779	-0.06772892133295424	61	-1.3242946681627403	2.939205664844419	5H87_D	0.0	0.06548623400940179
3780	-0.007289400049020426	3	-1.3242946681627403	2.939205664844419	4YTD_B	0.0	0.007262896809155056
3781	-0.007289400049020426	3	-1.3242946681627403	2.939205664844419	4WVE_B	0.0	0.007262896809155056
3782	-0.029481940049237265	0	-1.3242946681627403	2.939205664844419	2YNQ_D	0.0	0.029051587236620224
3783	-0.014632325860560347	1	-1.3242946681627403	2.939205664844419	2IA2_D	0.0	0.014525793618310112
3784	-0.01109224182171082	458	-1.324300801180373	2.9392026607817257	4W7F_A	0.0	0.011030949738920487
3785	-0.014358041800985554	88	-1.3244882197201724	2.9391823659665244	5VMB_A	0.0	0.014255456679515747
3786	-0.0017103787604579104	16	-1.3244882197201724	2.9391823659665244	1YKI_D	0.0	0.001708916896271778
3787	-0.0032331752199965336	8	-1.3244882197201724	2.9391823659665244	3LCP_D	0.0	0.003227954137402247
3788	-0.08589066633344261	28	-1.3254156896021756	2.938921044464162	5JF8_A	0.0	0.08230543935354571
3789	-0.014632325860560347	1	-1.3254156896021756	2.938921044464162	6B4G_H	0.0	0.014525793618310112
3790	-0.010776816007318382	78	-1.3252551517209863	2.9389635136422436	2H6Y_B	0.0	0.01071895416769121
3791	-0.09405169084333552	22	-1.3253237338436974	2.93899123030852	3KQF_F	0.0	0.08976428982679613
3792	-0.00485369133150788	5	-1.3253237338436974	2.93899123030852	5UOU_A	0.0	0.00484193120610337
3793	-0.029481940049237265	0	-1.3253237338436974	2.93899123030852	3HLU_B	0.0	0.029051587236620224
3794	-0.018136546293771292	390	-1.3253224141845128	2.9389928059219304	3HT8_A	0.0	0.017973068934828747
3795	-0.009731055931999707	2	-1.3253224141845128	2.9389928059219304	7VB4_B	0.0	0.00968386241220674
3796	-0.009731055931999707	2	-1.3253224141845128	2.9389928059219304	6FI1_B	0.0	0.00968386241220674
3797	-0.029656697659211716	212	-1.3253327843271718	2.939029792941109	2OWQ_B	0.0	0.029221253035016777
3798	-5.904968493621161e-05	491	-1.3253327843271718	2.939029792941109	4Y46_A	0.0	5.904794153784599e-05
3799	-0.029481940049237265	0	-1.3253327843271718	2.939029792941109	1NF2_C	0.0	0.029051587236620224
3800	-0.0012639108875106906	22	-1.3253327843271718	2.939029792941109	1V9P_B	0.0	0.0012631124885487054
3801	-0.0010380953215696428	27	-1.3253327843271718	2.939029792941109	5W2P_A	0.0	0.0010375566870221508
3802	-0.0058891581338897546	728	-1.3253519137241188	2.9390258959356936	5L3I_A	0.0	0.005871851033544048
3803	-0.08046490799174849	12	-1.3251746158829978	2.9390682401348895	7C65_A	0.0	0.07731271803464568
3804	-0.0010765639995914647	26	-1.3251746158829978	2.9390682401348895	1E0V_A	0.0	0.0010759847124674157
3805	-0.029481940049237265	0	-1.3251746158829978	2.9390682401348895	3H9P_C	0.0	0.029051587236620224
3806	-0.029481940049237265	0	-1.3251746158829978	2.9390682401348895	1Q7S_B	0.0	0.029051587236620224
3807	-0.00030266649926562704	95	-1.3251746158829978	2.9390682401348895	5A7S_B	0.0	0.00030262070038146065
3808	-0.13088050826044628	8	-1.3255554967353969	2.939203857039627	2B0U_D	0.0	0.12267739906829885
3809	-0.28949095540580627	45	-1.3177389696887924	2.939666068631473	5O6J_B	0.0	0.2513554359334526
3810	-0.0001804609233142244	160	-1.3177389696887924	2.939666068631473	2Z1V_A	0.0	0.00018044464122124362
3811	-1.9413422983189428	7	-1.3247493281705223	2.9381730155137413	6CKJ_A	1.0	0.143511185609943
3812	-0.0006317557599271905	45	-1.3247493281705223	2.9381730155137413	7U1D_A	0.0	0.0006315562442743527
3813	-0.014632325860560347	1	-1.3247493281705223	2.9381730155137413	2VOR_A	0.0	0.014525793618310112
3814	-0.0009688554301052319	29	-1.3247493281705223	2.9381730155137413	3AHA_F	0.0	0.0009683862412206741
3815	-0.07673342257635296	12	-1.3242505691459916	2.938414708381398	5GNR_A	0.0	0.07386329216032837
3816	-0.014632325860560347	1	-1.3242505691459916	2.938414708381398	6WCS_B	0.0	0.014525793618310112
3817	-0.0013213993562816342	21	-1.3242505691459916	2.938414708381398	1U32_A	0.0	0.0013205266925736465
3818	-0.0022372382319194267	12	-1.3242505691459916	2.938414708381398	7OVA_DDD	0.0	0.0022347374797400173
3819	-0.0020772694049906695	13	-1.3242505691459916	2.938414708381398	3HUN_B	0.0	0.0020751133740443016
3820	-0.01568754862552346	42	-1.3237898020845238	2.938496379505773	6AB8_A	0.0	0.015565139967761467
3821	-0.014632325860560347	1	-1.3237898020845238	2.938496379505773	7LGR_A	0.0	0.014525793618310112
3822	-0.045152683105585255	69	-1.3238615643125982	2.938462120705883	6YWA_B	0.0	0.04414847168875599
3823	-0.007289400049020426	3	-1.3238615643125982	2.938462120705883	7EPG_A	0.0	0.007262896809155056
3824	-0.05180842640848686	59	-1.3238620149113858	2.9384618556343898	5EAL_B	0.0	0.05048924939505568
3825	-0.014632325860560347	1	-1.3238620149113858	2.9384618556343898	7LBU_A	0.0	0.014525793618310112
3826	-0.029481940049237265	0	-1.3238620149113858	2.9384618556343898	4UZ0_B	0.0	0.029051587236620224
3827	-0.007289400049020426	3	-1.3238620149113858	2.9384618556343898	3MCM_B	0.0	0.007262896809155056
3828	-0.0004686838027840443	61	-1.3238620149113858	2.9384618556343898	3KFY_A	0.0	0.00046857398768742297
3829	-0.029481940049237265	0	-1.3238620149113858	2.9384618556343898	6HLK_A	0.0	0.029051587236620224
3830	-0.0008548237058355551	33	-1.3238620149113858	2.9384618556343898	6NFO_B	0.0	0.000854458448135889
3831	-0.0013234716915332494	419	-1.3238124496567023	2.938466418322863	5P0L_A	0.0	0.0013225962891068178
3832	-0.018126461794003013	390	-1.3238101553625787	2.938468565468435	1CX6_A	0.0	0.017963165634535126
3833	-0.0006604814161242933	43	-1.3238101553625787	2.938468565468435	2EKP_A	0.0	0.0006602633462868232
3834	-0.009731055931999707	2	-1.3238101553625787	2.938468565468435	6SD8_X	0.0	0.00968386241220674
3835	-0.0004686838027840443	61	-1.3238101553625787	2.938468565468435	4C9W_A	0.0	0.00046857398768742297
3836	-0.007289400049020426	3	-1.3238101553625787	2.938468565468435	5B5K_A	0.0	0.007262896809155056
3837	-0.00485369133150788	5	-1.3238101553625787	2.938468565468435	4CHI_B	0.0	0.00484193120610337
3838	-0.0018173746275922317	15	-1.3238101553625787	2.938468565468435	4I70_A	0.0	0.001815724202288764
3839	-1.0699826544889133	2	-1.3238101553625787	2.938468565468435	2E1T_B	1.0	0.34301446712834865
3840	-0.043016119861477034	25	-1.3239979242703794	2.9384016865037523	6AT3_B	0.0	0.04210405120742852
3841	-0.000341841800505545	84	-1.3239979242703794	2.9384016865037523	4O9A_D	0.0	0.0003417833792543556
3842	-0.0010765639995914647	26	-1.3239979242703794	2.9384016865037523	2CJZ_A	0.0	0.0010759847124674157
3843	-0.0005698012713395204	50	-1.3239979242703794	2.9384016865037523	3OUZ_B	0.0	0.0005696389654239259
3844	-0.009731055931999707	2	-1.3239979242703794	2.9384016865037523	2YWI_B	0.0	0.00968386241220674
3845	-0.014632325860560347	1	-1.3239979242703794	2.9384016865037523	2IAK_A	0.0	0.014525793618310112
3846	-0.002909386888245293	9	-1.3239979242703794	2.9384016865037523	5XB8_D	0.0	0.0029051587236620224
3847	-0.009731055931999707	2	-1.3239979242703794	2.9384016865037523	7CJX_D	0.0	0.00968386241220674
3848	-0.009731055931999707	2	-1.3239979242703794	2.9384016865037523	5LOD_B	0.0	0.00968386241220674
3849	-0.05344139126416736	70	-1.3236375655860306	2.938480698977327	3L7U_C	0.0	0.05203850179925373
3850	-0.0008073143248824668	35	-1.3236375655860306	2.938480698977327	6G31_L	0.0	0.0008069885343505618
3851	-0.004158862841899563	6	-1.3236375655860306	2.938480698977327	6Z81_D	0.0	0.004150226748088603
3852	-0.08418861252179044	12	-1.3237862447792066	2.9384058256827323	1ZV8_L	0.0	0.08074214379949068
3853	-0.0007648078445690746	37	-1.3237862447792066	2.9384058256827323	7L4G_C	0.0	0.000764515453595269
3854	-0.014632325860560347	1	-1.3237862447792066	2.9384058256827323	3WW0_B	0.0	0.014525793618310112
3855	-0.003638058120080859	7	-1.3237862447792066	2.9384058256827323	1RE4_F	0.0	0.003631448404577528
3856	-0.0010022809860480049	28	-1.3237862447792066	2.9384058256827323	1WSS_T	0.0	0.0010017788702282836
3857	-0.028623190251629006	928	-1.3238644597559266	2.9383959276373215	5WCA_L	0.0	0.028217427367624972
3858	-0.029481940049237265	0	-1.3238644597559266	2.9383959276373215	3NPG_D	0.0	0.029051587236620224
3859	-0.04161696539916712	50	-1.3239256785527787	2.9383824390575866	6EAK_F	0.0	0.040762868774349134
3860	-0.16241175298858002	7	-1.3259090955867605	2.9380926346532035	6S1L_A	0.0	0.1499088950851182
3861	-0.03630034630961398	64	-1.326245849124839	2.9380030453413837	7EUV_A	0.0	0.03564938916439482
3862	-0.0024239008787018926	11	-1.326245849124839	2.9380030453413837	1NM3_B	0.0	0.002420965603051685
3863	-0.022342914770848245	51	-1.3263824390329555	2.9379764679559184	6JXL_A	0.0	0.02209516046550212
3864	-0.008368726737669582	94	-1.3262206795499973	2.938016860094121	6Y78_A	0.0	0.008333806424813819
3865	-0.0428127883709141	145	-1.3262492841974172	2.938019920181636	6D67_B	0.0	0.041909260993535216
3866	-0.009731055931999707	2	-1.3262492841974172	2.938019920181636	3ROJ_D	0.0	0.00968386241220674
3867	-0.02687892571926584	1844	-1.3262778497323506	2.9380150286985396	6MEI_L	0.0	0.026520902328920997
3868	-0.009731055931999707	2	-1.3262778497323506	2.9380150286985396	3QUW_A	0.0	0.00968386241220674
3869	-0.035315166243556746	921	-1.3262170233233168	2.9380131601126136	6QN8_L	0.0	0.034698862022593535
3870	-0.009731055931999707	2	-1.3262170233233168	2.9380131601126136	3LK2_T	0.0	0.00968386241220674
3871	-0.009731055931999707	2	-1.3262170233233168	2.9380131601126136	4GA0_A	0.0	0.00968386241220674
3872	-0.029481940049237265	0	-1.3262170233233168	2.9380131601126136	6MKB_D	0.0	0.029051587236620224
3873	-0.029481940049237265	0	-1.3262170233233168	2.9380131601126136	7EEH_D	0.0	0.029051587236620224
3874	-0.0001898976845653134	152	-1.3262170233233168	2.9380131601126136	7POX_BBB	0.0	0.00018987965514130866
3875	-0.02313012357993436	211	-1.326167104985875	2.9380170290720766	4TZB_A	0.0	0.022864672846430338
3876	-0.0002003758479450689	144	-1.326167104985875	2.9380170290720766	3GOL_B	0.0	0.00020035577404565671
3877	-0.004158862841899563	6	-1.326167104985875	2.9380170290720766	7EZZ_B	0.0	0.004150226748088603
3878	-0.014632325860560347	1	-1.326167104985875	2.9380170290720766	6HGC_C	0.0	0.014525793618310112
3879	-0.00090827445753575	31	-1.326167104985875	2.9380170290720766	2I6W_A	0.0	0.000907862101144382
3880	-0.029481940049237265	0	-1.326167104985875	2.9380170290720766	3NZT_A	0.0	0.029051587236620224
3881	-0.005827263013035162	4	-1.326167104985875	2.9380170290720766	5JSR_B	0.0	0.005810317447324045
3882	-0.0006317557599271905	45	-1.326167104985875	2.9380170290720766	1H05_A	0.0	0.0006315562442743527
3883	-0.029481940049237265	0	-1.326167104985875	2.9380170290720766	3ZRG_B	0.0	0.029051587236620224
3884	-0.0026961951106368206	398	-1.3261728201964424	2.9380159835923894	7TQ3_B	0.0	0.0026925636410495154
3885	-0.04420516506481486	256	-1.3261904865114722	2.9380118572960305	6GFJ_D	0.0	0.043242355908650686
3886	-0.06799453806406124	11	-1.3247066196681565	2.9382491322609856	6DTZ_A	0.0	0.06573442353799389
3887	-0.029007587858890804	35	-1.3247071608961596	2.9382488133656284	6TEV_A	0.0	0.028590906476486894
3888	-0.051813038939966756	59	-1.3247080022673126	2.938248317383194	6PGF_A	0.0	0.05049362903318277
3889	-0.01232058499515702	70	-1.3245281690910962	2.9382967956395474	4Y5F_A	0.0	0.012244997334371241
3890	-0.0026445471194204897	10	-1.3245281690910962	2.9382967956395474	7BWZ_A	0.0	0.002641053385147293
3891	-0.2005653453296129	121	-1.3246209125082875	2.9382637428729517	1BI4_C	0.0	0.1817319817146795
3892	-0.00038233080590648554	75	-1.3246209125082875	2.9382637428729517	5K4H_H	0.0	0.0003822577267976345
3893	-0.0014536353779875724	19	-1.3246209125082875	2.9382637428729517	2VFN_A	0.0	0.0014525793618310112
3894	-0.029481940049237265	0	-1.3246209125082875	2.9382637428729517	2B8M_A	0.0	0.029051587236620224
3895	-0.007289400049020426	3	-1.3246209125082875	2.9382637428729517	6L9W_F	0.0	0.007262896809155056
3896	-0.041906048981732	131	-1.3249019010067307	2.938170024065962	1G05_B	0.0	0.041040128403238736
3897	-0.1284927272351219	22	-1.3276434689343857	2.937541386739043	3KX2_B	0.0	0.12058004179025651
3898	-0.0010022809860480049	28	-1.3276434689343857	2.937541386739043	4QQK_A	0.0	0.0010017788702282836
3899	-0.0032331752199965336	8	-1.3276434689343857	2.937541386739043	3UG9_A	0.0	0.003227954137402247
3900	-0.0014536353779875724	19	-1.3276434689343857	2.937541386739043	4CO5_A	0.0	0.0014525793618310112
3901	-0.0006317557599271905	45	-1.3276434689343857	2.937541386739043	3FGP_B	0.0	0.0006315562442743527
3902	-0.0012639108875106906	22	-1.3276434689343857	2.937541386739043	6YAP_A	0.0	0.0012631124885487054
3903	-0.007289400049020426	3	-1.3276434689343857	2.937541386739043	3LY8_A	0.0	0.007262896809155056
3904	-0.014632325860560347	1	-1.3276434689343857	2.937541386739043	4B9F_B	0.0	0.014525793618310112
3905	-0.15688126082911588	12	-1.3266055133562193	2.937987516353918	6MFO_A	0.0	0.14519444830554884
3906	-0.005827263013035162	4	-1.3266055133562193	2.937987516353918	2OVB_A	0.0	0.005810317447324045
3907	-0.1673841238989509	72	-1.329080148100408	2.9375714054161635	4M0L_F	0.0	0.15412537173593077
3908	-0.0019386504514566697	14	-1.329080148100408	2.9375714054161635	1HWI_D	0.0	0.0019367724824413482
3909	-0.007289400049020426	3	-1.329080148100408	2.9375714054161635	3CRY_B	0.0	0.007262896809155056
3910	-0.005827263013035162	4	-1.329080148100408	2.9375714054161635	6OAQ_B	0.0	0.005810317447324045
3911	-0.009731055931999707	2	-1.329080148100408	2.9375714054161635	3NUQ_A	0.0	0.00968386241220674
3912	-0.00090827445753575	31	-1.329080148100408	2.9375714054161635	2HRT_F	0.0	0.000907862101144382
3913	-0.014632325860560347	1	-1.329080148100408	2.9375714054161635	4V81_p	0.0	0.014525793618310112
3914	-0.02625259206176176	42	-1.3292308861779243	2.937522791542488	5IY2_B	0.0	0.025910988620369734
3915	-0.014632325860560347	1	-1.3292308861779243	2.937522791542488	4JLW_D	0.0	0.014525793618310112
3916	-0.00485369133150788	5	-1.3292308861779243	2.937522791542488	5LRT_A	0.0	0.00484193120610337
3917	-0.0058368389564056634	728	-1.329246714468995	2.9375209801166435	5V94_B	0.0	0.005819837705840989
3918	-0.026286400093659363	1839	-1.3292739762021168	2.9375136964148143	6TKD_LLL	0.0	0.025943920096060325
3919	-0.026169110744759794	1685	-1.3292218128099045	2.93751578394553	3LIZ_L	0.0	0.02582966699245154
3920	-0.014632325860560347	1	-1.3292218128099045	2.93751578394553	4FCZ_B	0.0	0.014525793618310112
3921	-0.029481940049237265	0	-1.3292218128099045	2.93751578394553	7F4S_F	0.0	0.029051587236620224
3922	-0.009731055931999707	2	-1.3292218128099045	2.93751578394553	4ZCV_D	0.0	0.00968386241220674
3923	-0.03199326830585929	853	-1.3292796462255356	2.9375103017960384	7S0X_L	0.0	0.03148689820877421
3924	-0.009731055931999707	2	-1.3292796462255356	2.9375103017960384	6H2E_Q	0.0	0.00968386241220674
3925	-0.0008548237058355551	33	-1.3292796462255356	2.9375103017960384	6J04_D	0.0	0.000854458448135889
3926	-0.024870838094102128	787	-1.329306698999983	2.9375048480687953	6H16_B	0.0	0.024564106948789292
3927	-0.029481940049237265	0	-1.329306698999983	2.9375048480687953	2D1L_B	0.0	0.029051587236620224
3928	-0.00035872590526694144	80	-1.329306698999983	2.9375048480687953	5HVD_A	0.0	0.0003586615708224719
3929	-0.0020772694049906695	13	-1.329306698999983	2.9375048480687953	6TQX_B	0.0	0.0020751133740443016
