iteration	loss	n_p	w_0	w_1	ID	y	yhat
4168	-0.2283071812728702	32	-3.166503728572005	2.995001167696465	5MLY_B	1.0	0.7958797429293846
4169	-0.605961117671363	11	-3.1728568025279467	2.9956678580140235	3Q6V_B	1.0	0.5455498369949578
4170	-0.11309597225483012	4	-3.1728568025279467	2.9956678580140235	4RZZ_D	0.0	0.10693505345361076
4171	-0.765019767166473	0	-3.1728568025279467	2.9956678580140235	1J0W_B	0.0	0.5346752672680538
4172	-0.2953707999272476	5	-3.1728582759636708	2.995668682649936	3LYN_B	0.0	0.25574443361509563
4173	-0.31107030208610736	1	-3.1728582759636708	2.995668682649936	7ABA_B	0.0	0.2673376336340269
4174	-0.48390939903211216	12	-3.1716465075254385	2.9938083955596677	3R97_A	0.0	0.38363095698550426
4175	-0.1333338080073088	179	-3.1716606373181473	2.9938084882801723	2R36_D	0.0	0.12482709637895247
4176	-0.4669726543203442	267	-3.172930858979508	2.994482383223584	5TVU_B	1.0	0.6268972331089003
4177	-1.3462195687158176	119	-3.1700886082092543	2.993496811744028	5HZU_L	0.0	0.7397778445391137
4178	-0.8468716288140542	5	-3.1708756025712184	2.9933159961892146	3T1Q_C	1.0	0.42875413818117153
4179	-1.1661672697977636	4	-3.1716630959218763	2.9931555077319154	5IK8_B	1.0	0.311558776547603
4180	-0.021262689970788874	419	-3.171872852843775	2.993222946476663	5P8H_A	1.0	0.9789617673513048
4181	-1.9951187235244106	15	-3.1696322021678816	2.990214763456395	1ZIV_A	1.0	0.13599750710499553
4182	-0.8874672373731407	5	-3.169735865659319	2.990191843372545	3N2E_C	0.0	0.5883028354368333
4183	-1.3209322382246433	300	-3.1700090522251223	2.9902526198674635	1WQ1_R	0.0	0.733113615730471
4184	-0.41300674143188637	5	-3.174698865878817	2.99215068262094	6NTY_B	0.0	0.33834217770832786
4185	-1.07741614740725	78	-3.170040625805544	2.990495157925505	6GD1_B	1.0	0.3404741250211857
4186	-0.9775847769842919	20	-3.17213411066904	2.99171806177698	1ML4_A	0.0	0.6237813456112634
4187	-1.7247232921755897	2	-3.17213411066904	2.99171806177698	6IER_A	1.0	0.1782223604721599
4188	-0.6499666925723286	4	-3.173677090909268	2.9915263535323566	3W9E_C	1.0	0.5220631650525447
4189	-1.0202812471486766	10	-3.169590565484113	2.990168575928872	5E56_A	0.0	0.6395064618654871
4190	-0.09333592891987397	5	-3.169590565484113	2.990168575928872	6NFS_A	0.0	0.08911254454467563
4191	-0.3015037332135839	16	-3.1700616465459377	2.9901317390374533	5N1Q_F	1.0	0.7397050648724887
4192	-0.09768628596514639	4	-3.170061643576777	2.9901317420003037	3VNC_B	1.0	0.9069333768589829
4193	-0.7101216806393591	69	-3.1661197098283496	2.989192121651817	5M5B_B	0.0	0.508415622479781
4194	-0.2944502219886267	5	-3.1661720724875257	2.9891788117635603	4FHF_A	0.0	0.2550589728983876
4195	-0.19628875243345673	2	-3.1661720724875257	2.9891788117635603	1NSA_A	0.0	0.17822508908935125
4196	-1.0607693610167983	3	-3.163279351667003	2.9858142989901664	5AEO_B	1.0	0.346189363245689
4197	-1.406135586015612	75	-3.1615718699949595	2.9851636018991385	3HVI_A	1.0	0.24508857920228827
4198	-1.1876439250178652	284	-3.158860886849223	2.9841167718954535	1P6K_B	0.0	0.6950611227807584
4199	-0.4978034716259848	151	-3.158702136282738	2.9839434721787734	5AAO_L	1.0	0.6078643857637198
4200	-0.31582722278000847	300	-3.158574255251522	2.983934916579609	6F76_F	1.0	0.7291854259151886
4201	-0.5164232394153103	139	-3.1596989117735537	2.985503942073425	5QTD_A	1.0	0.5966508130860348
4202	-0.039549557643621065	11	-3.1596989154953414	2.9855039383621893	3MKK_B	1.0	0.9612223168971955
4203	-0.5568848455167879	69	-3.1586852089226967	2.984163752135961	4LC0_A	0.0	0.42700875723498105
4204	-0.19628875243345673	2	-3.1586852089226967	2.984163752135961	6KZ7_D	0.0	0.17822508908935125
4205	-0.3076776524700761	41	-3.1585389180067205	2.9838959780250334	6YF2_A	0.0	0.26484774566760017
4206	-1.3192581840674253	1	-3.1585389180067205	2.9838959780250334	5MQ8_D	1.0	0.26733354070823984
4207	-0.62611100350748	0	-3.1585389180067205	2.9838959780250334	3SHT_C	1.0	0.5346670814164797
4208	-0.765019767166473	0	-3.1585389180067205	2.9838959780250334	4JV5_Y	0.0	0.5346752672680538
4209	-0.14348801490912014	3	-3.1585389180067205	2.9838959780250334	3ZXD_D	0.0	0.13366881681701345
4210	-0.7047891504402085	6	-3.1584513874800706	2.983916642656369	6P4S_E	0.0	0.5057872321842901
4211	-0.35633446898869986	13	-3.1600010536416274	2.98367888087281	1RKE_B	1.0	0.7002383730427449
4212	-0.35415934538947375	91	-3.1604333667756004	2.983941139369673	3P6P_A	1.0	0.7017631357255228
4213	-0.0807280646020855	5	-3.1604333660017576	2.9839411401425195	3S2Z_B	1.0	0.9224445026537227
4214	-0.8003433376819935	69	-3.160389534774143	2.983956503518716	6BY3_C	0.0	0.5508252809671809
4215	-0.16712236235353356	35	-3.1603815512522004	2.983957831046286	7ORR_A	0.0	0.15390392530419145
4216	-0.030154286467426617	17	-3.1603815512522004	2.983957831046286	6GO2_A	0.0	0.029704181514891875
4217	-0.5256728375402462	10	-3.1606379521465597	2.983917267115093	2NS2_B	0.0	0.4088425224178716
4218	-0.07945690874538848	6	-3.1606379521465597	2.983917267115093	5HKV_Z	0.0	0.0763821810382934
4219	-0.05373797041696049	600	-3.1612740658587875	2.984116144898232	2H4N_A	0.0	0.052319605730427245
4220	-0.27601028003105943	125	-3.1649739139781974	2.985528805438739	6P9C_B	1.0	0.7588051301808401
4221	-0.28012391151729216	11	-3.171454791369275	2.9890073184213337	7AGS_B	0.0	0.24430990305248673
4222	-0.28331425286455775	9	-3.1714425283268275	2.9890104829830726	7F6F_B	1.0	0.7532830293108559
4223	-1.6913994510968242	517	-3.1683050291983594	2.9876395447886415	6YJC_A	0.0	0.8157385214541418
4224	-0.3707007379270786	22	-3.170836474601942	2.9899054318166285	5U2O_A	0.0	0.30974952355836605
4225	-0.465806052893837	3	-3.170282913198623	2.990023067903051	7D2T_D	1.0	0.6276289990719348
4226	-0.151863830404118	728	-3.1701169970229977	2.989925443825895	7Q0T_A	0.0	0.1408947432077105
4227	-0.903442205852283	150	-3.1718123360453965	2.990753470347413	5L2J_B	0.0	0.5948274308054091
4228	-1.0222961423873127	29	-3.171291071744051	2.991565601343712	5EBU_H	0.0	0.6402320873039216
4229	-0.05308817426993167	8	-3.1712910750532752	2.9915655980404954	4UR3_F	1.0	0.9482963934536573
4230	-0.6411255201682831	25	-3.1719296042409377	2.991549577220184	6FSH_D	1.0	0.5266992796458122
4231	-0.44186124439410457	14	-3.172428116984634	2.9914640679784035	6I6I_B	1.0	0.6428388267583914
4232	-0.331817021245557	24	-3.1794526346682095	2.995085418787493	6G3E_A	0.0	0.28238138019698245
4233	-0.41969639797125996	111	-3.1806243925925144	2.9951945978838466	2FM0_D	1.0	0.6572463308469744
4234	-0.8399007148244871	4	-3.176769569602928	2.9933033254805617	2OSU_B	1.0	0.4317533880120427
4235	-0.05352903496326209	599	-3.17740843129769	2.993499436096791	3MMF_A	0.0	0.052121581010817576
4236	-0.06913293515413003	22	-3.177405788210641	2.993498937313478	4RUO_X	0.0	0.066797383601473
4237	-0.14348801490912014	3	-3.177405788210641	2.993498937313478	4PIA_A	0.0	0.13366881681701345
4238	-0.6610696649538755	6	-3.1794598941334464	2.993118627620397	3V6B_R	0.0	0.48370122768628593
4239	-0.3291113666536935	74	-3.179928355156579	2.9933632218549033	3VO8_B	1.0	0.7195628769749783
4240	-0.02124534454540711	419	-3.1801370446895785	2.9934315219892778	5P5X_A	1.0	0.9789787480068599
4241	-0.31107030208610736	1	-3.1801370446895785	2.9934315219892778	1KOL_B	0.0	0.2673376336340269
4242	-2.151314128286364	3	-3.1801370446895785	2.9934315219892778	5H8C_A	0.0	0.8836688168170135
4243	-0.2990269914386821	94	-3.180359229819166	2.9932943632308393	6QLQ_B	1.0	0.7415393939498062
4244	-1.021708325568956	94	-3.182866260887797	2.993307500604653	1KZ7_D	0.0	0.6400205475068996
4245	-0.19628875243345673	2	-3.182866260887797	2.993307500604653	5YM3_A	0.0	0.17822508908935125
4246	-0.19628875243345673	2	-3.182866260887797	2.993307500604653	1GK7_A	0.0	0.17822508908935125
4247	-0.38632628359649007	1928	-3.1822669919064444	2.9929052769699918	3CVH_R	1.0	0.679548763888999
4248	-0.12349998643962223	7	-3.184073592644201	2.9934484415167617	6VZQ_D	1.0	0.8838216532290338
4249	-0.62611100350748	0	-3.184073592644201	2.9934484415167617	5ULO_D	1.0	0.5346670814164797
4250	-0.4842105449406419	3	-3.182606628689348	2.993613894060601	1TO3_A	1.0	0.6161834539451445
4251	-0.16854998907914018	2	-3.182606628689348	2.993613894060601	5FD7_A	1.0	0.8448890271388265
4252	-0.4342024149552966	381	-3.182646417728729	2.993586249565145	5OHK_B	1.0	0.6477811216272952
4253	-0.765019767166473	0	-3.182646417728729	2.993586249565145	7KUN_B	0.0	0.5346752672680538
4254	-0.5538786023413017	25	-3.180833333670071	2.992615201793829	2JAU_A	1.0	0.5747163855783516
4255	-1.4581669477264185	1	-3.180833333670071	2.992615201793829	7TZE_C	0.0	0.767337633634027
4256	-0.13089887997794866	13	-3.1804894687083185	2.992270144702215	7VNU_D	1.0	0.8773064831567744
4257	-0.62611100350748	0	-3.1804894687083185	2.992270144702215	2HO6_B	1.0	0.5346670814164797
4258	-0.15495583321501125	10	-3.180267785961541	2.992195187801255	6LQ4_B	1.0	0.8564530034239375
4259	-0.49545590087082264	7	-3.185972967883152	2.995439278881307	4DOY_H	1.0	0.6092930667275357
4260	-0.5313802844210678	96	-3.188115524364802	2.9969394894136827	4CV3_B	1.0	0.5877930878513626
4261	-0.3197521523679414	930	-3.188406658387536	2.9972151334823818	5MES_L	1.0	0.7263290336979984
4262	-0.4832811642737202	3	-3.188448133731828	2.9972044577233454	3LYA_A	0.0	0.3832436108692787
4263	-0.06917261093394676	7	-3.188448133731828	2.9972044577233454	6MCJ_B	0.0	0.06683440840850673
4264	-0.16403806532333634	14	-3.1892884259963377	2.997130166972198	6U9Z_A	0.0	0.15129028514439274
4265	-0.4456478819245498	17	-3.189258371208868	2.9971377029152935	2IER_B	1.0	0.6404092320313357
4266	-0.5362453253966497	137	-3.189386494020832	2.99685421346129	4DML_D	1.0	0.5849403952535981
4267	-0.5827073828155205	10	-3.187773634558191	2.995897533291752	7DG7_A	0.0	0.4416154424956811
4268	-0.19628875243345673	2	-3.187773634558191	2.995897533291752	4FVJ_H	0.0	0.17822508908935125
4269	-0.14348801490912014	3	-3.187773634558191	2.995897533291752	6JDR_A	0.0	0.13366881681701345
4270	-0.32698114024815883	15	-3.187785697874672	2.995894436865525	5QTL_D	1.0	0.7210973426152992
4271	-0.09333592891987397	5	-3.187785697874672	2.995894436865525	4NYP_F	0.0	0.08911254454467563
4272	-0.62611100350748	0	-3.187785697874672	2.995894436865525	2RA8_A	1.0	0.5346670814164797
4273	-0.62611100350748	0	-3.187785697874672	2.995894436865525	7DTL_B	1.0	0.5346670814164797
4274	-0.0930260797257249	57	-3.1881050374139095	2.9960890261399524	7C2W_D	0.0	0.0888302630705571
4275	-1.8636321996443828	2	-3.1881050254496732	2.996089037994619	6DED_B	0.0	0.8448917780621019
4276	-1.415324547750079	5	-3.187803945765605	2.9961585948880987	6MM2_A	0.0	0.7571532147200946
4277	-0.1681842727523262	102	-3.1880884978424353	2.9961473942885384	6WAQ_D	1.0	0.8451980733585768
4278	-0.8288736192131942	38	-3.183464600211142	2.9913012954932356	3WGT_B	0.0	0.563459279421157
4279	-0.349719497882579	261	-3.183673010686364	2.9913828851229667	6Q4E_A	1.0	0.7048857839455293
4280	-1.4581669477264185	1	-3.183673010686364	2.9913828851229667	7VUK_B	0.0	0.767337633634027
4281	-1.9875133860608474	17	-3.183679010943574	2.991399651748228	6JZQ_E	0.0	0.8629642428427187
4282	-0.7520549052831299	54	-3.183606133065214	2.9908178980612647	3BLX_P	1.0	0.4713968808493741
4283	-0.2580003564474169	91	-3.1855142571784274	2.992054985580076	4WXG_C	0.0	0.2274050432825977
4284	-0.029514474524160582	15	-3.1855142656366873	2.992054977580471	5H2Q_B	1.0	0.9709168239804579
4285	-0.1671862890736315	102	-3.185834853973929	2.9920540887816927	3BGF_S	1.0	0.8460419882776676
4286	-1.2538236765679909	28	-3.1927677531658945	2.9936922820898064	6DLI_D	0.0	0.7145886130630467
4287	-0.42141097378774617	106	-3.194151597063988	2.994851602799288	3W8D_A	1.0	0.656120397707328
4288	-0.15190780263988182	728	-3.193988296321479	2.994752721222745	3TXH_A	0.0	0.14093251915605565
4289	-0.7368922816283939	50	-3.1939695470013314	2.9946138902901005	6NL8_A	1.0	0.4785989575526497
4290	-1.0151874587731191	6	-3.1939863337683776	2.9946282413230247	6Y2N_A	1.0	0.36233450068477485
4291	-0.45282472787853684	4	-3.2008086134663993	2.996581909426949	1XBT_H	0.0	0.36417043294235074
4292	-1.8391294322424496	21	-3.213039317114857	2.9993969905410447	4DSG_B	1.0	0.158955747637823
4293	-0.45586754640932076	287	-3.2137886889314218	2.9996236757216166	4JOA_A	1.0	0.6338977935771407
4294	-0.1685500067389474	2	-3.21378868721907	2.9996236771734925	5HHE_D	1.0	0.8448890122182493
4295	-0.7105763551068455	24	-3.2136659212675136	2.9991894483097865	6D24_D	1.0	0.491360917459787
4296	-0.5136045089648711	14	-3.2146976429740226	3.000501966895066	7JO7_D	1.0	0.5983349833971348
4297	-1.2161220867847213	13	-3.220371562901448	3.00113028843919	7LRU_B	0.0	0.7036227333710967
4298	-0.19628875243345673	2	-3.220371562901448	3.00113028843919	3LT3_B	0.0	0.17822508908935125
4299	-0.8137353020210101	33	-3.221142161192197	3.000101840928078	4ZN6_B	1.0	0.44319948656553043
4300	-0.62611100350748	0	-3.221142161192197	3.000101840928078	3MZ2_B	1.0	0.5346670814164797
4301	-0.62611100350748	0	-3.221142161192197	3.000101840928078	3OOQ_J	1.0	0.5346670814164797
4302	-0.06878870033499328	6	-3.2211421648754763	3.0001018382067453	6IS2_D	1.0	0.933523912529886
4303	-0.24820201563328548	16	-3.2206974424981034	3.0000101299100623	1S0J_A	0.0	0.2197976857078019
4304	-1.4197050118954504	646	-3.2192740890333567	2.99938073156118	1LHZ_B	0.0	0.7582146698255089
4305	-0.3590247557143256	218	-3.222962654785453	3.0009147675640655	6HJJ_A	1.0	0.6983570628096352
4306	-1.0601502074241902	61	-3.2189313062931526	3.000229361783234	7LH7_B	1.0	0.34640377400341116
4307	-1.0090823085889056	6	-3.2192583956993723	3.000201796329602	5H55_A	1.0	0.3645533736126357
4308	-0.1685499446910341	2	-3.2192584014669396	3.000201793744685	3S6J_F	1.0	0.8448890646418511
4309	-0.33331065447369485	1700	-3.2197416654580318	3.0005306369094336	5F9W_L	1.0	0.7165475608710767
4310	-0.31711933798211955	42	-3.222517663327223	3.002202070874681	7JNO_A	1.0	0.728243842789144
4311	-0.765019767166473	0	-3.222517663327223	3.002202070874681	1F02_T	0.0	0.5346752672680538
4312	-0.31107030208610736	1	-3.222517663327223	3.002202070874681	6SWF_B	0.0	0.2673376336340269
4313	-0.1685500166330669	2	-3.2225176609601105	3.0022020731829513	4AIQ_A	1.0	0.8448890038588165
4314	-0.030154286467426617	17	-3.2225176609601105	3.0022020731829513	4IHM_A	0.0	0.029704181514891875
4315	-0.1828759133175828	9	-3.2221669143606957	3.0019658156145437	4KW7_A	1.0	0.8328714975863001
4316	-1.4034864214005414	4	-3.2186735210449418	2.9945234668258944	2WNR_F	1.0	0.24573871997861071
4317	-0.04322384656254446	10	-3.2186735198527283	2.9945234680099464	6FGG_A	1.0	0.9576969888925202
4318	-0.6216564875549566	247	-3.218432751535125	2.994612152233567	3NMM_D	0.0	0.4629459230322181
4319	-0.4509497459346645	61	-3.2206438118499063	2.99491578286296	3ZLR_B	0.0	0.3629771456382521
4320	-0.5844790443576461	43	-3.2214697206313976	2.995553145608179	3QBP_D	1.0	0.5573961648652146
4321	-0.2648337081144504	1	-3.2214697206313976	2.995553145608179	7JTG_E	1.0	0.7673335407082398
4322	-0.5296737598651189	6	-3.2164077847936565	2.995380985375389	6IEH_B	0.0	0.41120297243015247
4323	-0.832959423987172	5	-3.2191987727423412	2.995102910465009	5EBB_C	0.0	0.5652392607769527
4324	-0.765019767166473	0	-3.2191987727423412	2.995102910465009	5O34_C	0.0	0.5346752672680538
4325	-1.1177841695082396	1832	-3.2199980357338047	2.995691020633207	7JIX_L	0.0	0.6729964230658741
4326	-0.765019767166473	0	-3.2199980357338047	2.995691020633207	1K2L_B	0.0	0.5346752672680538
4327	-0.4732980722847846	62	-3.2208858495466406	2.99602445824935	2ZRH_A	1.0	0.6229443610525196
4328	-0.7723498531231352	334	-3.219220164848944	2.995318855738562	6ZQ2_A	1.0	0.4619263329409186
4329	-1.3192581840674253	1	-3.219220164848944	2.995318855738562	1OLL_A	1.0	0.26733354070823984
4330	-0.3192911140927037	284	-3.2191361168847044	2.99533749697223	5KYK_C	1.0	0.7266639763877167
4331	-0.11309597225483012	4	-3.2191361168847044	2.99533749697223	2YYG_A	0.0	0.10693505345361076
4332	-0.027414520147589935	32	-3.2194840846558153	2.9955384112758425	4EAQ_B	1.0	0.9729578472921363
4333	-0.6347532735533918	109	-3.2194515363479757	2.9955028498219876	5WF3_A	0.0	0.46993374645151037
4334	-3.1110176532954803	11	-3.2194515363479757	2.9955028498219876	1FL1_B	1.0	0.04455559011803997
4335	-1.0536605367502472	61	-3.221452632289942	2.996525671466278	2H5O_B	0.0	0.6513408692372977
4336	-0.09595312490046412	15	-3.221457300404436	2.9965245527313056	6VT4_A	1.0	0.9085066014079723
4337	-0.18695564659033018	8	-3.221457300404436	2.9965245527313056	1CQY_A	0.0	0.17051947414089486
4338	-0.1722199372333433	10	-3.220857468175914	2.9962461980094854	2DAB_B	1.0	0.8417940109613987
4339	-1.2428143221811043	1765	-3.2195308789413204	2.9954287244637245	1Y0L_L	0.0	0.7114290575379602
4340	-0.5369131210311954	160	-3.2194471163489475	2.9954148255509465	4PUJ_A	1.0	0.5845499050095301
4341	-0.018788703277780382	24	-3.2194471177551076	2.995414824401769	7AUQ_A	1.0	0.9813867041305167
4342	-0.3977064851636594	133	-3.2193344080981174	2.9953544545852475	5JO3_B	1.0	0.67185919936713
4343	-0.20557928961240882	517	-3.22006079695191	2.995671772350995	3IW8_A	1.0	0.8141755363450798
4344	-0.2245763996347928	22	-3.224008557380499	2.99669080293053	2WX9_A	1.0	0.7988545421731692
4345	-0.31107030208610736	1	-3.224008557380499	2.99669080293053	3SUB_B	0.0	0.2673376336340269
4346	-0.08072803565100482	5	-3.2240085586282934	2.99669080184726	5YB6_D	1.0	0.9224445293594883
4347	-1.0584284763693836	6	-3.222105367606997	2.9968971145791867	3E5U_D	1.0	0.3470007018657751
4348	-0.10569207928984643	44	-3.2221288710724525	2.996891546656236	5MXK_A	0.0	0.10029835780378629
4349	-0.7084566125373547	2	-3.2226404883417192	2.996796504171233	1EM9_B	0.0	0.5075964191879601
4350	-0.12367519809478834	3	-3.2226404927669714	2.9967965008363433	4JLV_A	1.0	0.8836668109397829
4351	-0.765019767166473	0	-3.2226404927669714	2.9967965008363433	6SBS_B	0.0	0.5346752672680538
4352	-1.8792241412479098	44	-3.2162684708411247	2.994988872455188	3E2C_B	1.0	0.1527085400641236
4353	-0.0549500001276376	9	-3.2162684708411247	2.994988872455188	3A6V_B	0.0	0.05346752672680538
4354	-0.11990140357119328	398	-3.2163105885347454	2.994942938095936	6M2N_D	1.0	0.8870078882159854
4355	-0.6754751967844063	4	-3.216525826593096	2.994890912069867	4Y17_C	1.0	0.5089145285914226
4356	-0.03645118532512206	12	-3.216525826593096	2.994890912069867	3T2Z_B	1.0	0.9642051601089601
4357	-0.12367518703109003	3	-3.2165258308194953	2.994890907849171	5M1B_C	1.0	0.883666820716406
4358	-0.49889803817175526	266	-3.216827868939252	2.994830655046771	4L94_A	1.0	0.6071994017437202
4359	-0.09907346634662488	56	-3.217226969293916	2.995198515248374	3VC0_A	0.0	0.09432383113996753
4360	-0.12367519067638018	3	-3.2172269740765733	2.9951985117404853	5J78_D	1.0	0.883666817495184
4361	-0.8349338986788448	256	-3.2172742305567694	2.995059007998055	5YEV_D	0.0	0.5660968379426677
4362	-0.765019767166473	0	-3.2172742305567694	2.995059007998055	3ELI_A	0.0	0.5346752672680538
4363	-0.12786270116095247	6	-3.2192393309234757	2.995986592919295	4BJZ_A	1.0	0.8799741902855573
4364	-0.7796263335059697	247	-3.2194983981463947	2.995881896968681	5JDO_F	1.0	0.4585773342791445
4365	-0.4518504412479782	25	-3.2262648185961704	2.9989717162546734	1I3M_B	0.0	0.3635506508221623
4366	-0.2962974527553855	5	-3.2262184858894822	2.9989826508015365	3T55_A	0.0	0.25643378069850364
4367	-0.5081265546396299	349	-3.2262368189898916	2.9988953366324855	6E4F_A	1.0	0.6016216289356535
4368	-0.09333592891987397	5	-3.2262368189898916	2.9988953366324855	7E2U_A	0.0	0.08911254454467563
4369	-0.25086765498528063	23	-3.226387459528824	2.99912686094261	3IC4_A	1.0	0.7781253457550837
4370	-0.5300851987038918	5	-3.226337484098312	2.999138708518811	5CO0_O	1.0	0.5885548234340622
4371	-1.9046688619677943	16	-3.2273624031590615	2.999303999878242	5WX1_A	0.0	0.8511280683805537
4372	-0.1268819487831153	54	-3.228062482262728	2.999554624109921	3Q3T_B	1.0	0.8808376504161917
4373	-0.7386907492144391	20	-3.229155056535325	3.000688415966639	4IJ4_A	0.0	0.5222610136122942
4374	-1.4159614247871986	87	-3.224415575613981	2.997278865475235	1JOU_F	0.0	0.7573078290208026
4375	-0.765019767166473	0	-3.224415575613981	2.997278865475235	2PMY_B	0.0	0.5346752672680538
4376	-0.39059738332100813	85	-3.224338909814964	2.9965494200452585	4DXY_A	1.0	0.6766525327994837
4377	-0.48222006205019186	3	-3.224441705473819	2.996524710772438	3C7A_A	0.0	0.3825888219558484
4378	-0.8583687007612882	10	-3.2275279742312293	3.0001876804762166	5CSA_B	1.0	0.4238529496529567
4379	-0.2648337081144504	1	-3.2275279742312293	3.0001876804762166	3MWH_B	1.0	0.7673335407082398
4380	-0.62611100350748	0	-3.2275279742312293	3.0001876804762166	3D0F_B	1.0	0.5346670814164797
4381	-0.3117724831617272	10	-3.2285433970549655	3.0007401191730736	2BSP_A	1.0	0.7321480852978397
4382	-0.08819797307597502	95	-3.228834316723797	3.0008332563916356	5FSP_A	0.0	0.08442040132961798
4383	-0.2648337081144504	1	-3.228834316723797	3.0008332563916356	2J0A_A	1.0	0.7673335407082398
4384	-0.29895042384554193	94	-3.2290586679377995	3.000700565727859	5EXO_A	1.0	0.7415961740101481
4385	-0.8991918002440255	6	-3.2197585558729904	2.9967975399145694	7PWB_BBB	1.0	0.40689838205914386
4386	-0.12367524402348397	3	-3.2197585558729904	2.9967975399145694	4O0K_A	1.0	0.8836667703541199
4387	-1.0933008747612805	11	-3.2228537157015644	3.00037339014777	6JQH_B	1.0	0.3351085148241192
4388	-0.62611100350748	0	-3.2228537157015644	3.00037339014777	4P95_A	1.0	0.5346670814164797
4389	-0.021100111991713813	420	-3.223057042855126	3.0004449911840556	5R36_A	1.0	0.9791209379154963
4390	-0.6788180097368058	4	-3.223066333491237	3.00046112214448	6NDR_B	1.0	0.507216162754759
4391	-0.08242682708866396	223	-3.2228775365609295	3.0001216207563077	7O6A_A	0.0	0.07912118122429697
4392	-0.232611315675585	116	-3.225932078684275	3.0018852893533903	6PXX_B	1.0	0.7924615310461258
4393	-0.5133838333199385	60	-3.2248170219994927	2.999467818805932	6JPK_B	0.0	0.4015329640746658
4394	-0.027097609726443084	19	-3.2248170219994927	2.999467818805932	3RYM_D	0.0	0.02673376336340269
4395	-0.765019767166473	0	-3.2248170219994927	2.999467818805932	4XCO_M	0.0	0.5346752672680538
4396	-0.765019767166473	0	-3.2248170219994927	2.999467818805932	1L0Q_D	0.0	0.5346752672680538
4397	-0.13360411451898457	32	-3.227952217931998	3.0015373688181635	1MMZ_B	0.0	0.12506362934400295
4398	-0.6066970029430809	9	-3.227605972493821	3.001377166250857	5CLO_R	1.0	0.5451485225837176
4399	-1.9606399941062367	729	-3.2285759972357977	3.001989150104081	5KKI_A	1.0	0.14076830120296197
4400	-0.17843978387422976	15	-3.23337787974367	3.0055158536519295	1PYS_B	0.0	0.16342556936814776
4401	-0.1316660411959861	6	-3.235074384676574	3.0067654393831993	7OY3_B	0.0	0.12336629425607035
4402	-1.5794846427166898	11	-3.235222804582682	3.0067300042288956	4AE1_B	0.0	0.7939187236705912
4403	-0.5082558078682942	37	-3.2414989202133686	3.0087122542717166	5TMF_F	0.0	0.39845612757707227
4404	-1.2826544257140147	2	-3.222990718565113	2.9953285848593536	4INQ_A	0.0	0.7226997502506436
4405	-0.536890363041085	18	-3.2219978397466402	2.996713832748297	1Q1E_B	0.0	0.41543679165813463
4406	-0.24962760986941004	167	-3.2253220452120965	2.9991963387192473	3T3U_A	1.0	0.7790908548032893
4407	-0.459601749268134	22	-3.225289469869389	2.999192010215553	6A8D_A	1.0	0.6315351047493543
4408	-0.5661603702671233	162	-3.2220356527456446	2.9975667795202137	4I08_B	1.0	0.56770102103113
4409	-0.4737456089105797	140	-3.2206995205976963	2.9960786378534716	6Z1H_B	1.0	0.622665633010272
4410	-0.2920718147543001	71	-3.221485232248177	2.9964251027884194	4ZYC_C	0.0	0.25328509109994224
4411	-0.3270236747481301	209	-3.221985118559356	2.9969672212750504	2IB6_H	1.0	0.72106667175269
4412	-0.720546964488349	115	-3.2215401620608852	2.9968916213136603	5DYP_C	1.0	0.4864860925589377
4413	-0.49862197351606224	137	-3.2220753498368047	2.9967647208560235	6NXW_D	1.0	0.6073670511774765
4414	-1.6286672612127993	15	-3.220375737975794	2.9958323718595157	3V1H_A	0.0	0.8038091288484283
4415	-0.3943436361249099	7	-3.22080261184643	2.9954550148475545	1ZEB_A	0.0	0.3258776363630054
4416	-0.2648337081144504	1	-3.22080261184643	2.9954550148475545	6BPE_J	1.0	0.7673335407082398
4417	-0.2669366388874245	3	-3.225428869680717	2.997585572747672	7CFK_B	1.0	0.7657215869000308
4418	-0.4840230651287738	17	-3.229093646126729	3.0011330191595444	3IVY_A	0.0	0.38370101326713935
4419	-0.14348801490912014	3	-3.229093646126729	3.0011330191595444	6O15_B	0.0	0.13366881681701345
4420	-1.4581669477264185	1	-3.229093646126729	3.0011330191595444	1JFX_A	0.0	0.767337633634027
4421	-0.62611100350748	0	-3.229093646126729	3.0011330191595444	5H8V_B	1.0	0.5346670814164797
4422	-0.6863342493572892	2	-3.228045120742786	3.0013589286981195	5D80_o	1.0	0.5034180960066025
4423	-0.05475734468027104	16	-3.2286784747302146	3.0017243186428817	6BDP_A	0.0	0.053285154522784844
4424	-0.5609470990575971	244	-3.228763685865164	3.001716172120217	3P3S_B	0.0	0.42933167161180485
4425	-2.417870472735535	5	-3.228763685865164	3.001716172120217	3CZP_B	1.0	0.08911118023607995
4426	-0.8267326554433985	288	-3.2214999683331396	2.999005375396414	6FQN_A	0.0	0.5625236603484738
4427	-0.08072802422371127	5	-3.2214999705408496	2.9990053737088056	5L7J_A	1.0	0.9224445399005328
4428	-0.9897377670543013	4	-3.231455762984298	2.9998388999461363	3SZP_B	0.0	0.6283258565506545
4429	-0.31107030208610736	1	-3.231455762984298	2.9998388999461363	4KUJ_B	0.0	0.2673376336340269
4430	-0.31590412178502414	75	-3.231392320648736	2.9998245827862067	7JW7_B	1.0	0.7291293544374119
4431	-1.2565508182176157	16	-3.225216956031527	2.996357947135918	5J1J_B	0.0	0.715365909962516
